rgi_id,glac_name,cenlon,cenlat,area_km2,mean_dh,median_dh,std_dh,n_pixels,dh_rate,region
RGI2000-v7.0-G-15-14580,,96.88185591475062,29.293737,0.040929947028394,6.116261005401611,-1.2685546875,16.826810836791992,68,0.7645326256752014,Arunachal Pradesh
RGI2000-v7.0-G-15-14581,,96.88208851048951,29.290323,0.060310086953385,-1.5526949167251587,-0.19091796875,6.313684940338135,99,-0.19408686459064484,Arunachal Pradesh
RGI2000-v7.0-G-15-14582,,96.91604293359376,29.305621000000002,0.207325771690652,0.9849632382392883,-3.184326171875,13.196592330932617,298,0.12312040477991104,Arunachal Pradesh
RGI2000-v7.0-G-15-14583,,96.9421139868421,29.239202499999998,0.020575434022604,-1.6561453342437744,-2.625732421875,3.6826815605163574,42,-0.2070181667804718,Arunachal Pradesh
RGI2000-v7.0-G-15-14584,,96.93599674696324,29.2339415,0.193877708805497,-6.812465667724609,-6.41748046875,5.317619323730469,271,-0.8515582084655762,Arunachal Pradesh
RGI2000-v7.0-G-15-14585,Ri Glacier,96.92369125472084,29.2324495,10.521522902661804,-5.576377868652344,-3.84423828125,10.494656562805176,13281,-0.697047233581543,Arunachal Pradesh
RGI2000-v7.0-G-15-14586,,96.94399799448507,29.222677,12.8133424829813,-6.829809188842773,-7.12646484375,13.594232559204102,16135,-0.8537261486053467,Arunachal Pradesh
RGI2000-v7.0-G-15-14587,,96.94152801518386,29.206471,0.080960163881462,1.4958125352859497,0.7421875,23.18059539794922,125,0.1869765669107437,Arunachal Pradesh
RGI2000-v7.0-G-15-14588,,96.86004318039392,29.161749,0.02509902822728,0.17703993618488312,0.45556640625,1.40628182888031,45,0.02212999202311039,Arunachal Pradesh
RGI2000-v7.0-G-15-14589,,96.85653566864303,29.1651095,0.224171572831242,-2.3542001247406006,-0.891845703125,3.6884946823120117,306,-0.2942750155925751,Arunachal Pradesh
RGI2000-v7.0-G-15-14590,,96.84803172195092,29.170597,1.642648210369015,-4.7679219245910645,-4.056640625,6.225083827972412,2136,-0.5959902405738831,Arunachal Pradesh
RGI2000-v7.0-G-15-14591,,96.84175623176206,29.169176,0.221890640565148,-3.11631178855896,-2.26025390625,4.962924003601074,344,-0.38953897356987,Arunachal Pradesh
RGI2000-v7.0-G-15-14592,,96.83537509373727,29.1685415,1.093064099343725,-4.422237873077393,-5.13037109375,7.422031879425049,1455,-0.5527797341346741,Arunachal Pradesh
RGI2000-v7.0-G-15-14593,,96.82427318342017,29.1716355,0.663646219034999,-6.763131618499756,-5.2333984375,8.804818153381348,905,-0.8453914523124695,Arunachal Pradesh
RGI2000-v7.0-G-15-14594,Aza Glacier,96.81542751590067,29.177264,0.49469509708081,-12.811883926391602,-10.587890625,14.943587303161621,682,-1.6014854907989502,Arunachal Pradesh
RGI2000-v7.0-G-15-14595,,96.81548891389119,29.182213,0.167691908243432,-6.4834771156311035,-1.59814453125,14.39654541015625,242,-0.8104346394538879,Arunachal Pradesh
RGI2000-v7.0-G-15-14596,,96.80312060075954,29.198323000000002,9.14700707572923,-8.886496543884277,-10.527587890625,11.892674446105957,11468,-1.1108120679855347,Arunachal Pradesh
RGI2000-v7.0-G-15-14597,,96.79449314014039,29.2035095,0.052886555795781,-2.667994976043701,-5.1376953125,10.577174186706543,93,-0.33349937200546265,Arunachal Pradesh
RGI2000-v7.0-G-15-14598,,96.79430346366175,29.207801,0.15876411841252,2.100722551345825,0.20703125,8.877777099609375,236,0.26259031891822815,Arunachal Pradesh
RGI2000-v7.0-G-15-14599,,96.79807534986767,29.214299,0.790283496108291,1.4064675569534302,-0.6875,11.246126174926758,1055,0.17580844461917877,Arunachal Pradesh
RGI2000-v7.0-G-15-14600,,96.79508234254143,29.219669500000002,0.570514265735609,23.65036964416504,14.807373046875,27.636024475097656,716,2.95629620552063,Arunachal Pradesh
RGI2000-v7.0-G-15-14601,,96.7930789892736,29.2261915,0.47039448554831,71.15491485595703,75.97705078125,22.397855758666992,320,8.894364356994629,Arunachal Pradesh
RGI2000-v7.0-G-15-14602,,96.78433548089234,29.237658500000002,0.824781424728096,6.664830207824707,6.120849609375,45.4989128112793,1086,0.8331037759780884,Arunachal Pradesh
RGI2000-v7.0-G-15-14603,,96.78329407355757,29.2462415,1.031699972847139,16.267393112182617,3.56640625,27.58757972717285,1332,2.033424139022827,Arunachal Pradesh
RGI2000-v7.0-G-15-14604,,96.79649224906082,29.2574975,2.304802239575603,-1.2028065919876099,-3.91552734375,19.24233627319336,2974,-0.15035082399845123,Arunachal Pradesh
RGI2000-v7.0-G-15-14605,,96.78338540777503,29.263662,1.894933796018931,4.280621528625488,-2.27099609375,28.799968719482422,2151,0.535077691078186,Arunachal Pradesh
RGI2000-v7.0-G-15-14606,,96.77034814190279,29.263613,0.027155468103024,-11.327502250671387,-5.5419921875,18.963951110839844,51,-1.4159377813339233,Arunachal Pradesh
RGI2000-v7.0-G-15-14607,,96.75165508786849,29.268103,5.601796925839358,-0.7969164848327637,-3.8876953125,18.55314064025879,6873,-0.09961456060409546,Arunachal Pradesh
RGI2000-v7.0-G-15-14608,,96.75253312119534,29.279834,0.15981030828653,-6.184526443481445,-2.3505859375,16.052032470703125,233,-0.7730658054351807,Arunachal Pradesh
RGI2000-v7.0-G-15-14609,,96.75898075531916,29.283140500000002,0.133042998407645,27.570398330688477,18.23046875,31.819963455200195,177,3.4462997913360596,Arunachal Pradesh
RGI2000-v7.0-G-15-14610,,96.75448024968006,29.2925765,0.099685883917871,38.07022476196289,37.01904296875,27.759214401245117,146,4.758778095245361,Arunachal Pradesh
RGI2000-v7.0-G-15-14611,,96.74445606572482,29.2891535,1.113278317889062,-4.430539131164551,-4.71728515625,5.420217037200928,1488,-0.5538173913955688,Arunachal Pradesh
RGI2000-v7.0-G-15-14612,,96.73731919788746,29.286295000000003,2.454228861768649,-3.772596597671509,-3.755615234375,5.751082420349121,3162,-0.4715745747089386,Arunachal Pradesh
RGI2000-v7.0-G-15-14613,,96.72846617767242,29.2879035,2.628342401491679,2.6518161296844482,-3.21044921875,17.51442527770996,3368,0.33147701621055603,Arunachal Pradesh
RGI2000-v7.0-G-15-14614,,96.71838955486226,29.2996655,1.066915510660282,-3.7914133071899414,-5.4638671875,9.486223220825195,1395,-0.4739266633987427,Arunachal Pradesh
RGI2000-v7.0-G-15-14615,,96.71265242567569,29.298064,0.034081253150672,-0.12393391877412796,1.96142578125,8.853842735290527,60,-0.015491739846765995,Arunachal Pradesh
RGI2000-v7.0-G-15-14616,,96.70944870146283,29.2993765,0.075067728160101,-2.0443291664123535,-0.52490234375,4.978941917419434,117,-0.2555411458015442,Arunachal Pradesh
RGI2000-v7.0-G-15-14617,,96.67413529166666,29.3221585,0.22285478446828,0.46406280994415283,-0.63623046875,11.793161392211914,327,0.058007851243019104,Arunachal Pradesh
RGI2000-v7.0-G-15-14618,Yanong Glacier,96.70040077940286,29.3370685,165.44877537803532,-7.612908840179443,-8.1484375,18.203142166137695,199590,-0.9516136050224304,Arunachal Pradesh
RGI2000-v7.0-G-15-14619,,96.71234334507594,29.382407999999998,0.051665104280573,9.573317527770996,7.22900390625,12.585293769836426,84,1.1966646909713745,Arunachal Pradesh
RGI2000-v7.0-G-15-14620,,96.69572416666666,29.393397999999998,0.045222320009241,10.833139419555664,2.197509765625,21.840682983398438,78,1.354142427444458,Arunachal Pradesh
RGI2000-v7.0-G-15-14621,,96.69381258555657,29.3988825,0.166025111290314,-0.9649847149848938,-5.26220703125,17.11730194091797,239,-0.12062308937311172,Arunachal Pradesh
RGI2000-v7.0-G-15-14622,,96.70307016816926,29.411224,0.036348949437801,-4.936759948730469,-3.93603515625,5.2200164794921875,64,-0.6170949935913086,Arunachal Pradesh
RGI2000-v7.0-G-15-14623,,96.70723178860294,29.407908499999998,0.141991697997992,4.474245071411133,-2.982421875,18.943775177001953,213,0.5592806339263916,Arunachal Pradesh
RGI2000-v7.0-G-15-14624,,96.71033632656938,29.4142095,0.318254813570978,2.8436765670776367,-0.45654296875,17.891193389892578,439,0.3554595708847046,Arunachal Pradesh
RGI2000-v7.0-G-15-14625,,96.71271748958333,29.4236735,0.540224914217206,-1.5367008447647095,-5.451171875,12.760062217712402,747,-0.19208760559558868,Arunachal Pradesh
RGI2000-v7.0-G-15-14626,,96.72208465225826,29.424564,0.19727811726366,-1.9863823652267456,-3.626708984375,10.897153854370117,288,-0.2482977956533432,Arunachal Pradesh
RGI2000-v7.0-G-15-14627,,96.72262844785377,29.418160999999998,0.112371638066115,27.50260353088379,23.9169921875,23.590335845947266,169,3.4378254413604736,Arunachal Pradesh
RGI2000-v7.0-G-15-14628,,96.7255164986226,29.413838,0.110101197919479,-1.481395959854126,-4.435546875,12.694031715393066,168,-0.18517449498176575,Arunachal Pradesh
RGI2000-v7.0-G-15-14629,,96.74166429181494,29.412165,0.307040971866905,24.408016204833984,16.828369140625,33.005210876464844,424,3.051002025604248,Arunachal Pradesh
RGI2000-v7.0-G-15-14630,,96.74451759813797,29.4070685,0.04326320271909,30.32459259033203,25.779541015625,29.850696563720703,72,3.790574073791504,Arunachal Pradesh
RGI2000-v7.0-G-15-14631,,96.74791678318395,29.405321,0.163633261328573,40.2796630859375,40.34033203125,32.762916564941406,229,5.0349578857421875,Arunachal Pradesh
RGI2000-v7.0-G-15-14632,,96.75086360424928,29.4021485,0.097202844148269,-6.762492656707764,-5.7861328125,9.359471321105957,147,-0.8453115820884705,Arunachal Pradesh
RGI2000-v7.0-G-15-14633,,96.75462501900438,29.3997265,0.082947520261559,4.482185363769531,-0.010009765625,14.933382987976074,128,0.5602731704711914,Arunachal Pradesh
